    27,    80,20000314,   85,    0
    27,    80,20000315,   28,    0
    27,    80,20000316,   34,    0
    27,    80,20000317,   27,    0
    27,    80,20000318,   26,    0
    27,    80,20000319,   33,    0
    27,    80,20000320,   52,    0
    27,    80,20000321,   65,    0
    27,    80,20000322,   69,    0
    27,    80,20000323,   99,    0
    27,    80,20000324,   90,    0
    27,    80,20000325,   99,    0
    27,    80,20000326,   87,    0
    27,    80,20000327,   63,    0
    27,    80,20000328,   54,    0
    27,    80,20000329,   89,    0
    27,    80,20000330,   52,    0
    27,    80,20000331,   66,    0
    27,    80,20000401,   80,    0
    27,    80,20000402,   99,    0
    27,    80,20000403,  111,    0
    27,    80,20000404,  119,    0
    27,    80,20000405,   87,    0
    27,    80,20000406,   55,    0
    27,    80,20000407,   79,    0
    27,    80,20000408,   73,    0
    27,    80,20000409,   79,    0
    27,    80,20000410,   83,    0
    27,    80,20000411,   97,    0
    27,    80,20000412,   82,    0
    27,    80,20000413,   99,    0
    27,    80,20000414,  116,    0
    27,    80,20000415,  124,    0
    27,    80,20000416,  145,    0
    27,    80,20000417,  161,    0
    27,    80,20000418,  133,    0
    27,    80,20000419,  146,    0
    27,    80,20000420,  168,    0
    27,    80,20000421,  187,    0
    27,    80,20000422,  208,    0
    27,    80,20000423,  214,    0
    27,    80,20000424,  170,    0
    27,    80,20000425,  151,    0
    27,    80,20000426,  167,    0
    27,    80,20000427,  191,    0
    27,    80,20000428,  210,    0
    27,    80,20000429,  214,    0
    27,    80,20000430,  195,    0
    27,    80,20000501,  180,    0
    27,    80,20000502,  187,    0
    27,    80,20000503,  171,    0
    27,    80,20000504,  185,    0
    27,    80,20000505,  194,    0
    27,    80,20000506,  200,    0
    27,    80,20000507,  221,    0
    27,    80,20000508,  210,    0
    27,    80,20000509,  205,    0
    27,    80,20000510,  217,    0
    27,    80,20000511,  224,    0
    27,    80,20000512,  186,    0
    27,    80,20000513,  164,    0
    27,    80,20000514,  186,    0
    27,    80,20000515,  214,    0
    27,    80,20000516,  235,    0
    27,    80,20000517,  207,    0
    27,    80,20000518,  158,    0
    27,    80,20000519,  132,    0
    27,    80,20000520,  119,    0
    27,    80,20000521,  157,    0
    27,    80,20000522,  121,    0
    27,    80,20000523,  159,    0
    27,    80,20000524,  179,    0
    27,    80,20000525,  215,    0
    27,    80,20000526,  198,    0
    27,    80,20000527,  169,    0
    27,    80,20000528,  169,    0
    27,    80,20000529,  131,    0
    27,    80,20000530,  148,    0
    27,    80,20000531,  128,    0
    27,    80,20000601,  171,    0
    27,    80,20000602,  217,    0
    27,    80,20000603,  249,    0
    27,    80,20000604,  232,    0
    27,    80,20000605,  238,    0
    27,    80,20000606,  187,    0
    27,    80,20000607,  149,    0
    27,    80,20000608,  175,    0
    27,    80,20000609,  221,    0
    27,    80,20000610,  260,    0
    27,    80,20000611,  269,    0
    27,    80,20000612,  230,    0
    27,    80,20000613,  259,    0
    27,    80,20000614,  239,    0
    27,    80,20000615,  185,    0
    27,    80,20000616,  150,    0
    27,    80,20000617,  154,    0
    27,    80,20000618,  203,    0
    27,    80,20000619,  238,    0
    27,    80,20000620,  271,    0
    27,    80,20000621,  292,    0
    27,    80,20000622,  280,    0
    27,    80,20000623,  190,    0
    27,    80,20000624,  183,    0
    27,    80,20000625,  147,    0
    27,    80,20000626,  151,    0
    27,    80,20000627,  147,    0
    27,    80,20000628,  158,    0
    27,    80,20000629,  146,    0
    27,    80,20000630,  184,    0
    27,    80,20000701,  211,    0
    27,    80,20000702,  201,    0
    27,    80,20000703,  234,    0
    27,    80,20000704,  204,    0
    27,    80,20000705,  212,    0
    27,    80,20000706,  205,    0
    27,    80,20000707,  194,    0
    27,    80,20000708,  130,    0
    27,    80,20000709,  163,    0
    27,    80,20000710,  174,    0
    27,    80,20000711,  163,    0
    27,    80,20000712,  151,    0
    27,    80,20000713,  159,    0
    27,    80,20000714,  152,    0
    27,    80,20000715,  153,    0
    27,    80,20000716,  155,    0
    27,    80,20000717,  163,    0
    27,    80,20000718,  170,    0
    27,    80,20000719,  173,    0
    27,    80,20000720,  179,    0
    27,    80,20000721,  155,    0
    27,    80,20000722,  181,    0
    27,    80,20000723,  207,    0
    27,    80,20000724,  196,    0
    27,    80,20000725,  217,    0
    27,    80,20000726,  190,    0
    27,    80,20000727,  210,    0
    27,    80,20000728,  193,    0
    27,    80,20000729,  179,    0
    27,    80,20000730,  175,    0
    27,    80,20000731,  200,    0
    27,    80,20000801,  219,    0
    27,    80,20000802,  234,    0
    27,    80,20000803,  213,    0
    27,    80,20000804,  203,    0
    27,    80,20000805,  206,    0
    27,    80,20000806,  177,    0
    27,    80,20000807,  198,    0
    27,    80,20000808,  178,    0
    27,    80,20000809,  199,    0
    27,    80,20000810,  221,    0
    27,    80,20000811,  224,    0
    27,    80,20000812,  225,    0
    27,    80,20000813,  230,    0
    27,    80,20000814,  244,    0
    27,    80,20000815,  251,    0
    27,    80,20000816,  252,    0
    27,    80,20000817,  251,    0
    27,    80,20000818,  243,    0
    27,    80,20000819,  262,    0
    27,    80,20000820,  269,    0
    27,    80,20000821,  251,    0
    27,    80,20000822,  195,    0
    27,    80,20000823,  190,    0
    27,    80,20000824,  205,    0
    27,    80,20000825,  183,    0
    27,    80,20000826,  177,    0
    27,    80,20000827,  192,    0
    27,    80,20000828,  183,    0
    27,    80,20000829,  197,    0
    27,    80,20000830,  201,    0
    27,    80,20000831,  201,    0
    27,    80,20000901,  187,    0
    27,    80,20000902,  178,    0
    27,    80,20000903,  150,    0
    27,    80,20000904,  144,    0
    27,    80,20000905,  141,    0
    27,    80,20000906,  142,    0
    27,    80,20000907,  148,    0
    27,    80,20000908,  162,    0
    27,    80,20000909,  180,    0
    27,    80,20000910,  188,    0
    27,    80,20000911,  201,    0
    27,    80,20000912,  200,    0
    27,    80,20000913,  196,    0
    27,    80,20000914,  188,    0
    27,    80,20000915,  179,    0
    27,    80,20000916,  169,    0
    27,    80,20000917,  139,    0
    27,    80,20000918,  124,    0
    27,    80,20000919,  118,    0
    27,    80,20000920,  129,    0
    27,    80,20000921,  104,    0
    27,    80,20000922,  128,    0
    27,    80,20000923,  124,    0
    27,    80,20000924,  119,    0
    27,    80,20000925,  134,    0
    27,    80,20000926,  151,    0
    27,    80,20000927,  141,    0
    27,    80,20000928,  169,    0
    27,    80,20000929,  165,    0
    27,    80,20000930,  180,    0
    27,    80,20001001,  175,    0
    27,    80,20001002,  156,    0
    27,    80,20001003,  144,    0
    27,    80,20001004,  158,    0
    27,    80,20001005,  164,    0
    27,    80,20001006,  126,    0
    27,    80,20001007,   92,    0
    27,    80,20001008,  103,    0
    27,    80,20001009,   99,    0
    27,    80,20001010,  108,    0
    27,    80,20001011,  136,    0
    27,    80,20001012,  150,    0
    27,    80,20001013,  146,    0
    27,    80,20001014,  158,    0
    27,    80,20001015,  175,    0
    27,    80,20001016,  170,    0
    27,    80,20001017,  147,    0
    27,    80,20001018,  114,    0
    27,    80,20001019,  119,    0
    27,    80,20001020,  117,    0
    27,    80,20001021,  107,    0
    27,    80,20001022,   82,    0
    27,    80,20001023,   69,    0
    27,    80,20001024,  114,    0
    27,    80,20001025,  156,    0
    27,    80,20001026,  122,    0
    27,    80,20001027,  107,    0
    27,    80,20001028,  122,    0
    27,    80,20001029,  123,    0
    27,    80,20001030,  117,    0
    27,    80,20001031,  116,    0
    27,    80,20001101,   98,    0
    27,    80,20001102,   97,    0
    27,    80,20001103,  106,    0
    27,    80,20001104,   94,    0
    27,    80,20001105,   67,    0
    27,    80,20001106,  105,    0
    27,    80,20001107,  107,    0
    27,    80,20001108,   89,    0
    27,    80,20001109,   77,    0
    27,    80,20001110,   69,    0
    27,    80,20001111,   60,    0
    27,    80,20001112,   54,    0
    27,    80,20001113,   87,    0
    27,    80,20001114,   78,    0
    27,    80,20001115,   92,    0
    27,    80,20001116,   80,    0
    27,    80,20001117,   71,    0
    27,    80,20001118,   49,    0
    27,    80,20001119,   30,    0
    27,    80,20001120,   61,    0
    27,    80,20001121,   73,    0
    27,    80,20001122,   66,    0
    27,    80,20001123,   64,    0
    27,    80,20001124,   69,    0
    27,    80,20001125,   64,    0
    27,    80,20001126,   73,    0
    27,    80,20001127,   68,    0
    27,    80,20001128,   54,    0
    27,    80,20001129,   75,    0
    27,    80,20001130,   40,    0
    27,    80,20001201,   41,    0
    27,    80,20001202,   45,    0
    27,    80,20001203,   50,    0
    27,    80,20001204,   70,    0
    27,    80,20001205,   49,    0
    27,    80,20001206,   47,    0
    27,    80,20001207,   40,    0
    27,    80,20001208,   52,    0
    27,    80,20001209,   60,    0
    27,    80,20001210,   76,    0
    27,    80,20001211,   91,    0
    27,    80,20001212,  120,    0
    27,    80,20001213,  117,    0
    27,    80,20001214,   95,    0
    27,    80,20001215,   67,    0
    27,    80,20001216,   43,    0
    27,    80,20001217,   34,    0
    27,    80,20001218,   31,    0
    27,    80,20001219,   22,    0
    27,    80,20001220,  -23,    0
    27,    80,20001221,  -26,    0
    27,    80,20001222,  -36,    0
    27,    80,20001223,  -63,    0
    27,    80,20001224,  -25,    0
    27,    80,20001225,  -28,    0
    27,    80,20001226,   -1,    0
    27,    80,20001227,    8,    0
    27,    80,20001228,   23,    0
    27,    80,20001229,    3,    0
    27,    80,20001230,    4,    0
    27,    80,20001231,    7,    0
